328048	4514417	6
478478	439740	71
1095366	1688985	63
2787432	301288	17
2450207	4514417	6
2668011	3879986	80
2626063	3050276	17
2171373	4514417	6
4299219	439740	71
3847082	774684	80
3549899	1088670	17
1101956	2366400	71
4535800	1095366	35
1199431	1095366	35
1189270	3699744	58
2655087	3699744	58
395834	1095366	35
2104295	2366400	71
4150635	439740	71
4218055	1095366	35
3442897	3939687	77
2473071	1095366	17
1253560	4514417	6
670165	646410	74
2056701	1095366	35
211659	4514417	6
3085930	3699744	58
4081762	2366400	71
304569	2366400	71
1707693	1095366	35
1163305	1095366	35
1259246	3699744	58
2244810	439740	71
113688	1095366	35
1038635	3699744	58
614498	3515944	71
2366400	1840691	74
1141358	3699744	58
3457283	2366400	71
4165087	2366400	71
3879986	439740	71
163812	1095366	35
1107398	1095366	35
3123543	1095366	35
902561	1095366	35
1304540	4514417	6
2497057	3050276	17
3866878	4514417	6
2555039	3050276	17
2366400	4202428	74
3651518	4514417	6
3448374	2904268	80
3658005	1931493	72
3387787	3699744	58
1556243	3699744	58
2922379	439740	71
2063419	439740	71
972417	3699744	58
1805836	1095366	35
2574764	1339490	74
4019471	439740	71
2519970	4123584	38
3464958	3699744	58
2323763	4514417	6
3964641	1197710	79
913066	3699744	58
1825300	2008031	80
795116	4514417	6
2517965	1095366	35
1398409	3699744	58
626564	3699744	58
3733997	3699744	58
3919525	1095366	17
1844767	1095366	35
439740	348409	74
4036167	4514417	6
2186450	3050276	17
3378409	3699744	58
1556243	1095366	35
572326	1197710	79
216524	3699744	58
4217064	3050276	17
516069	3699744	58
3679101	1095366	35
2346075	3699744	58
3691642	1095366	35
3088096	4002267	71
3361261	4514417	6
4398825	3699744	58
2366400	1070926	74
3674043	1095366	35
91819	1095366	46
2626063	439740	71
2950858	4514417	6
2734165	4514417	6
2509084	1095366	35
4162373	1820299	80
3923343	3699744	58
1848584	3699744	58
1068548	2366400	71
3992490	4514417	6
3050276	3576851	38
4595851	1381128	73
439740	3798808	74
4515467	439740	75
2481642	3699744	58
2336932	1095366	35
4089763	3515944	71
2638109	2574764	71
217245	439740	71
3424043	4514417	6
3278501	1095366	46
245295	3699744	58
548208	4514417	6
4133837	1095366	47
1070953	3699744	58
653500	3699744	58
4130044	1095366	46
4187849	3699744	58
2652364	1095366	46
1135536	439740	71
235918	439740	71
761845	1095366	35
1861724	3549899	79
2156796	3699744	58
3757997	1095366	35
1095366	1877447	63
2045760	439740	71
2574764	2441589	74
2336690	3699744	58
1526264	4514417	6
1095366	3255789	63
4116421	3549899	77
439740	3419393	74
2301779	4514417	6
2574764	1645838	74
3699744	1095366	572
3596733	3699744	58
1060899	1095366	35
409768	1095366	35
3153184	4514417	6
170214	3699744	58
1696510	1095366	35
439740	990843	74
1455829	1275829	32
2320505	1095366	17
967796	1095366	35
2019982	3699744	58
3515944	4465228	74
532454	1095366	35
4284454	3218178	76
347899	1095366	35
724199	4514417	6
4408141	1095366	35
2002657	4514417	6
1750626	4514417	6
1582730	2366400	71
1095366	1347694	63
391359	1095366	35
2632731	1095366	17
712978	439740	52
3158340	2366400	71
1678169	1095366	35
537349	3699744	58
2291545	1095366	35
1568634	3699744	58
454969	1311732	72
3922167	3699744	58
2345987	2531393	71
1493329	3050276	17
1527713	1095366	35
439740	4502843	74
2480212	4514417	6
3515944	2104295	74
1988839	4514417	6
2379988	270935	76
439740	2379988	74
439740	4465228	74
4010913	439740	71
1254526	3699744	58
1331816	3699744	58
3723642	670165	71
614379	4514417	6
3515464	3050276	17
3428833	3050276	17
4297705	2574764	71
296980	4514417	6
4549088	2574764	71
2291391	3050276	17
1889130	1095366	35
992301	4514417	6
1621400	3699744	58
2864542	1095366	35
910820	2366400	71
3652528	3050276	17
2451389	1095366	35
2038216	1095366	35
3691642	3699744	58
3499387	1095366	35
4632709	1095366	17
550552	1095366	35
4160359	4089121	74
3791021	1095366	35
2272008	3699744	58
1611570	4514417	6
235918	3050276	17
3770071	3347592	71
793836	2574764	71
4019270	1095366	46
453437	1095366	35
439740	426056	74
4263649	3515944	71
876048	2366400	71
623846	3366458	72
2244810	3515944	71
1090964	4514417	6
306655	439740	71
1857812	3699744	58
439740	4150635	74
2240857	4086392	80
61103	3699744	58
2446004	4514417	6
2583026	3050276	17
439740	4582000	74
1846617	4514417	6
2630640	3699744	58
4165087	301288	17
2982991	3249323	38
2149031	4514417	6
1982852	1095366	35
1955999	4024311	72
439740	2634964	74
2404178	1095366	35
4631934	3699744	58
2366400	1061653	74
629838	4514417	6
627531	949480	147
2574764	3211339	74
439740	1401026	74
774684	2809173	143
4052763	3578437	72
1151442	2366400	71
4413527	4514417	6
2909204	3389144	72
4160359	4114873	74
3791021	3699744	58
12600	1095366	22
3158340	439740	71
3662184	1095366	35
4447962	3699744	58
857644	1095366	24
3608133	439740	75
3788176	2865921	66
2074071	4514417	6
1275829	4599547	38
3425346	3699744	58
4160359	2100992	74
2511210	3699744	58
4137027	131097	38
2537346	439740	71
4500223	3699744	58
439740	1449978	74
3025017	4514417	6
2434050	3699744	58
692812	1095366	35
2127385	1095366	17
3515944	4599547	74
2065562	1095366	35
1771423	1095366	35
4496384	1095366	35
1095366	566816	63
2571358	1095366	46
348686	3699744	58
1291952	3699744	58
3966331	3699744	58
272568	1095366	17
1204953	1095366	35
3549899	3050276	17
3466215	3699744	58
4061443	3699744	58
2474713	1095366	35
390289	1095366	35
959976	1095366	35
3630428	3050276	17
3314207	3515944	71
1799523	3699744	58
1966158	1095366	35
1440782	1095366	35
3261391	2366400	71
1901942	1095366	35
439740	1385086	74
2366400	360369	74
3646317	1095366	35
1696510	3699744	58
1278588	439740	71
4191615	1095366	35
1523792	3699744	58
4247748	1095366	35
949115	4514417	6
2799314	1095366	35
244096	1095366	35
4461893	1095366	35
3426904	1095366	35
3480022	1088670	17
915682	1095366	35
3988799	3699744	58
2047621	3699744	58
3040754	4514417	6
4033250	4514417	6
1547503	3699744	58
2092099	2574764	71
562171	3699744	58
4325316	1095366	35
1631165	3050276	17
3939687	2629881	79
3925374	3699744	58
1244902	1095366	46
439740	3165069	74
672988	1095366	35
351695	1095366	35
1157230	3699744	58
1662106	439740	52
439740	4284454	74
2366400	4343882	74
3857034	3699744	58
1001649	3699744	58
409800	1095366	35
4160359	480860	74
985454	3699744	58
1605009	1095366	35
2060436	3050276	17
4561527	3699744	58
3939687	3438698	79
1068548	3505647	17
3102072	4514417	6
3087302	1095366	35
4082116	1095366	35
1556852	1095366	35
194472	439740	71
1095366	3559	240
1375851	2574764	71
453603	1095366	35
512516	4425336	72
1580873	3699744	58
3186232	3699744	58
4070086	4514417	6
2458324	1095366	46
2550363	1095366	35
3254926	3699744	58
1457861	1095366	35
2366400	1769319	74
4245727	1095366	17
1927636	1095366	35
4611632	439740	71
2318664	2366400	71
4299219	3050276	17
1754923	1095366	35
2594414	439740	71
1095366	1201259	63
67192	3219811	135
1573887	439740	52
1432700	4514417	6
2901573	3699744	58
3393227	2574764	71
763141	1275829	32
2701766	4595851	143
1838479	1095366	35
439740	4601051	74
4342177	3699744	58
1390799	1095366	35
439740	3861646	74
4138392	439740	71
358763	1095366	35
1253560	2574764	71
1956033	4514417	6
2411142	3699744	58
4369819	4514417	6
2445788	1095366	35
2435913	1095366	46
2598236	4514417	6
3101500	4514417	6
1095366	714026	63
1654954	2574764	71
2902721	1095366	35
800533	3699744	58
3090672	1095366	35
4514673	2574764	71
4022358	3699744	58
439740	466974	74
4301637	3699744	58
1859394	3699744	58
3381563	4514417	6
4182169	2160820	224
1772073	3699744	58
3784254	3699744	58
4060102	3699744	58
1428418	3699744	58
2238256	3699744	58
4199015	3699744	58
2363689	3699744	58
439740	4450064	74
3035357	4514417	6
3035357	3347592	71
1095366	799442	63
2366400	3416021	74
1497804	3699744	58
967796	3699744	58
660261	3699744	58
3249323	2982991	31
4472184	1095366	35
1949171	3699744	58
2366400	2017762	74
1457576	3699744	58
460670	1095366	35
1865312	2230748	74
4450695	1095366	35
4498074	1095366	35
2067370	3699744	58
439740	1182689	74
1221787	439740	71
1095366	1901109	101
4160359	117875	74
3763593	1095366	35
2054708	1095366	35
806348	4514417	6
3545202	439740	71
3457187	4514417	6
4069833	2840539	76
1070771	3699744	58
3628652	3699744	58
307598	3050276	17
1256378	3699744	58
2590605	1095366	35
3631050	1399286	72
439740	2217217	74
1719901	3699744	58
3925762	1095366	35
439740	2241901	74
1609564	1095366	35
1616980	3699744	58
3104640	2092996	422
3261391	439740	71
4632709	2947489	32
2365029	1095366	35
1978743	1095366	17
439740	3985805	74
2479557	1095366	35
3158340	4514417	6
614569	1095366	35
2574764	4549088	74
1367423	1095366	35
389542	439740	71
4595851	140200	73
439740	2229666	74
2762664	439740	71
2879189	1095366	35
1809818	1095366	35
1481988	1095366	1881
2832092	3050276	17
2319178	1095366	35
3683746	1095366	35
2366400	2257763	74
1123032	1095366	35
1840691	3050276	17
2740659	3699744	58
439740	2702677	74
2663440	2574764	71
2119148	3699744	58
3504178	3699744	58
4048867	3699744	58
1138418	1095366	35
1385319	4514417	6
1052378	1095366	35
2442053	3699744	58
3726368	3939687	77
800517	3699744	58
721885	3699744	58
3407706	1095366	35
4005738	1095366	35
3161773	439740	75
2366400	265363	74
1432700	4611145	80
3939850	1095366	35
3165069	4514417	6
439740	4138392	74
1436264	4514417	6
3364369	3699744	58
1275829	3186219	38
4081540	439740	71
2368526	3699744	58
3644600	1095366	35
976924	2366400	71
2665598	1095366	46
